5/22/2015 13:14:00,386,6
5/22/2015 13:24:00,188,6
5/22/2015 13:34:00,396,6
5/22/2015 13:44:00,418,6
5/22/2015 13:54:00,196,6
5/22/2015 14:04:00,369,6
5/22/2015 14:14:00,0,6
5/22/2015 14:24:00,418,6
5/22/2015 14:34:00,194,6
5/22/2015 14:44:00,379,6
5/22/2015 14:54:00,335,6
5/22/2015 15:04:00,163,6
5/22/2015 15:14:00,314,6
5/22/2015 15:24:00,306,6
5/22/2015 15:34:00,157,6
5/22/2015 15:44:00,328,6
5/22/2015 15:54:00,340,6
5/22/2015 16:04:00,172,6
5/22/2015 16:14:00,414,6
5/22/2015 16:24:00,430,6
5/22/2015 16:34:00,210,6
5/22/2015 16:44:00,182,6
5/22/2015 16:54:00,364,6
5/22/2015 17:04:00,369,6
5/22/2015 17:14:00,220,6
5/22/2015 17:24:00,426,6
5/22/2015 17:34:00,192,6
5/22/2015 17:44:00,391,6
5/22/2015 17:54:00,377,6
5/22/2015 18:04:00,173,6
5/22/2015 18:14:00,368,6
5/22/2015 18:24:00,371,6
5/22/2015 18:34:00,169,6
5/22/2015 18:44:00,376,6
5/22/2015 18:54:00,405,6
5/22/2015 19:04:00,195,6
5/22/2015 19:14:00,394,6
5/22/2015 19:24:00,378,6
5/22/2015 19:34:00,169,6
5/22/2015 19:44:00,387,6
5/22/2015 19:54:00,356,6
5/22/2015 20:04:00,176,6
5/22/2015 20:14:00,339,6
5/22/2015 20:24:00,296,6
5/22/2015 20:34:00,145,6
5/22/2015 20:44:00,273,6
5/22/2015 20:54:00,295,6
5/22/2015 21:04:00,151,6
5/22/2015 21:14:00,295,6
5/22/2015 21:24:00,277,6
5/22/2015 21:34:00,101,6
5/22/2015 21:44:00,171,6
5/22/2015 21:54:00,162,6
5/22/2015 22:04:00,114,6
5/22/2015 22:14:00,246,6
5/22/2015 22:24:00,246,6
5/22/2015 22:34:00,130,6
5/22/2015 22:44:00,258,6
5/22/2015 22:54:00,232,6
5/22/2015 23:04:00,100,6
5/22/2015 23:14:00,252,6
5/22/2015 23:24:00,263,6
5/22/2015 23:34:00,108,6
5/22/2015 23:44:00,208,6
5/22/2015 23:54:00,191,6
5/23/2015 0:04:00,80,7
5/23/2015 0:14:00,199,7
5/23/2015 0:24:00,159,7
5/23/2015 0:34:00,79,7
5/23/2015 0:44:00,155,7
5/23/2015 0:54:00,157,7
5/23/2015 1:04:00,59,7
5/23/2015 1:14:00,140,7
5/23/2015 1:24:00,118,7
5/23/2015 1:34:00,56,7
5/23/2015 1:44:00,120,7
5/23/2015 1:54:00,122,7
5/23/2015 2:04:00,50,7
5/23/2015 2:14:00,102,7
5/23/2015 2:24:00,125,7
5/23/2015 2:34:00,51,7
5/23/2015 2:44:00,96,7
5/23/2015 2:54:00,63,7
5/23/2015 3:04:00,34,7
5/23/2015 3:14:00,86,7
5/23/2015 3:24:00,108,7
5/23/2015 3:34:00,44,7
5/23/2015 3:44:00,104,7
5/23/2015 3:54:00,108,7
5/23/2015 4:04:00,56,7
5/23/2015 4:14:00,89,7
5/23/2015 4:24:00,107,7
5/23/2015 4:34:00,50,7
5/23/2015 4:44:00,130,7
5/23/2015 4:54:00,145,7
5/23/2015 5:04:00,56,7
5/23/2015 5:14:00,130,7
5/23/2015 5:24:00,71,7
5/23/2015 5:34:00,138,7
5/23/2015 5:44:00,136,7
5/23/2015 5:54:00,101,7
5/23/2015 6:04:00,154,7
5/23/2015 6:14:00,171,7
5/23/2015 6:24:00,75,7
5/23/2015 6:34:00,208,7
5/23/2015 6:44:00,223,7
5/23/2015 6:54:00,97,7
5/23/2015 7:04:00,169,7
5/23/2015 7:14:00,199,7
5/23/2015 7:24:00,88,7
5/23/2015 7:34:00,168,7
5/23/2015 7:44:00,197,7
5/23/2015 7:54:00,121,7
5/23/2015 8:04:00,219,7
5/23/2015 8:14:00,237,7
5/23/2015 8:24:00,95,7
5/23/2015 8:34:00,225,7
5/23/2015 8:44:00,270,7
5/23/2015 8:54:00,136,7
5/23/2015 9:04:00,251,7
5/23/2015 9:14:00,254,7
5/23/2015 9:24:00,114,7
5/23/2015 9:34:00,185,7
5/23/2015 9:44:00,176,7
5/23/2015 9:54:00,110,7
5/23/2015 10:04:00,209,7
5/23/2015 10:14:00,245,7
5/23/2015 10:24:00,112,7
5/23/2015 10:34:00,246,7
5/23/2015 10:44:00,250,7
5/23/2015 10:54:00,109,7
5/23/2015 11:04:00,233,7
5/23/2015 11:14:00,216,7
5/23/2015 11:24:00,89,7
5/23/2015 11:34:00,247,7
5/23/2015 11:44:00,222,7
5/23/2015 11:54:00,114,7
5/23/2015 12:04:00,273,7
5/23/2015 12:14:00,262,7
5/23/2015 12:24:00,119,7
5/23/2015 12:34:00,243,7
5/23/2015 12:44:00,221,7
5/23/2015 12:54:00,95,7
5/23/2015 13:04:00,233,7
5/23/2015 13:14:00,238,7
5/23/2015 13:24:00,115,7
5/23/2015 13:34:00,223,7
5/23/2015 13:44:00,203,7
5/23/2015 13:54:00,104,7
5/23/2015 14:04:00,228,7
5/23/2015 14:14:00,272,7
5/23/2015 14:24:00,122,7
5/23/2015 14:34:00,248,7
5/23/2015 14:44:00,250,7
5/23/2015 14:54:00,121,7
5/23/2015 15:04:00,241,7
5/23/2015 15:14:00,226,7
5/23/2015 15:24:00,133,7
5/23/2015 15:34:00,231,7
5/23/2015 15:44:00,229,7
5/23/2015 15:54:00,108,7
5/23/2015 16:04:00,243,7
5/23/2015 16:14:00,242,7
